  ra              dec             W(C18O)      AV              AV_sig           AV_n   N(C18O)           N(H2)                   X(C18O)             W(13CO)   AV_2            AV_sig_2        AV_n_2   N(13CO)       N(H2)_2                 X(13CO)         
  64.1640116834   28.40303        0.17541      2.75737000034   1.86021624236    22.0   1.73901474E14     2.5919278003199997E21   6.70934869322E-8    3.1779    2.7990779189    1.46442540969   21.0     3.15057006E15   2.63113324376E21        1.19741942658E-6  
  64.1640116834   28.4134466667   -0.0415257   2.8825299432    2.00024201206    22.0   -4.116857898E13   2.70957814661E21        -1.5193722695E-8    3.3034    2.88247710926   1.46443374746   22.0     3.27499076E15   2.70952848271E21        1.2086939779E-6   
  64.1640116834   28.4238633333   0.0225089    2.95227189555   2.2129900312     22.0   2.231532346E13    2.77513558182E21        8.04116512584E-9    3.3996    2.93551397216   1.46301444645   20.0     3.37036344E15   2.75938313383E21        1.22141916383E-6  
  64.1640116834   28.43428        0.0018047    2.88296940439   2.55538828028    21.0   1.78917958E12     2.70999124013E21        6.60216001258E-10   3.9776    2.78307096559   1.47348404911   21.0     3.94339264E15   2.61608670765E21        1.50736312694E-6  
  64.1640116834   28.4446966667   -0.0792585   2.69593815097   2.84110785839    20.0   -7.85768769E13    2.53418186191E21        -3.10068026612E-8   3.9774    2.66910750031   1.47624818989   20.0     3.94319436E15   2.50896105029E21        1.57164431052E-6  
  64.1640116834   28.4551133333   0.0414759    2.53907187281   2.84396013364    15.0   4.111920726E13    2.38672756044E21        1.72282785608E-8    3.8218    2.539051104     1.48492949631   15.0     3.78893252E15   2.38670803776E21        1.58751404028E-6  
  64.1640116834   28.46553        0.2388       2.50200620407   2.62989174181    13.0   2.3674632E14      2.35188583182E21        1.00662335219E-7    3.9695    2.49155502601   1.48739493482   13.0     3.9353623E15    2.34206172445E21        1.68029828544E-6  
  64.1640116834   28.4759466667   0.2027       2.53724662412   2.31666793037    15.0   2.0095678E14      2.38501182667E21        8.42581901493E-8    5.5101    2.53338022748   1.47285920741   13.0     5.46271314E15   2.38137741383E21        2.29393002062E-6  
  64.1640116834   28.4863633333   0.23357      2.5930926484    2.05183503797    13.0   2.31561298E14     2.43750708949E21        9.49992305656E-8    5.8253    2.60253568264   1.45729301125   13.0     5.77520242E15   2.44638354168E21        2.36071013461E-6  
  64.1640116834   28.49678        -0.0557502   2.70642093364   1.71999258528    12.0   -5.527074828E13   2.54403567763E21        -2.17256183811E-8   5.9347    2.70639965359   1.44339679771   12.0     5.88366158E15   2.54401567437E21        2.31274580549E-6  
  64.1640116834   28.5071966667   -0.0288402   2.80027127133   1.67016815539    13.0   -2.859217428E13   2.63225499505E21        -1.08622357385E-8   5.6743    2.80668348177   1.43742190384   15.0     5.62550102E15   2.63828247286E21        2.13225880013E-6  
  64.1640116834   28.5176133333   0.35104      2.9829949684    1.65769818093    16.0   3.48021056E14     2.80401527029E21        1.24115249902E-7    5.132     3.05397871069   1.44836981953   15.0     5.0878648E15    2.87073998805E21        1.77231822498E-6  
  64.1640116834   28.52803        0.23127      3.0830500813    1.68848994367    15.0   2.29281078E14     2.89806707642E21        7.91151729596E-8    5.1243    3.07861518924   1.46279349171   14.0     5.08023102E15   2.89389827789E21        1.75549744053E-6  
  64.1640116834   28.5384466667   -0.10426     3.03264859576   1.74929788252    15.0   -1.03363364E14    2.85068968001E21        -3.62590725763E-8   5.052     3.03273467503   1.48191203596   15.0     5.0085528E15    2.85077059453E21        1.75691190642E-6  
  64.1757682799   28.1426133333   0.4451       3.02133500215   1.77347207832    13.0   4.4127214E14      2.84005490202E21        1.55374510432E-7    6.1469    3.21378349342   1.47405245996   13.0     6.09403666E15   3.02095648381E21        2.01725403615E-6  
  64.1757682799   28.15303        0.67608      3.34559233831   1.70486806401    16.0   6.70265712E14     3.14485679801E21        2.13130757631E-7    6.9616    3.43852780325   1.47185323931   16.0     6.90173024E15   3.23221613506E21        2.13529354214E-6  
  64.1757682799   28.1634466667   0.79235      3.45371823068   1.73517309673    20.0   7.8553579E14      3.24649513684E21        2.41964258959E-7    6.4875    3.47445469686   1.47827012187   19.0     6.4317075E15    3.26598741505E21        1.96929953568E-6  
  64.1757682799   28.1738633333   0.57719      3.43367872756   1.81769148119    18.0   5.72226166E14     3.22765800391E21        1.77288351277E-7    6.0753    3.46862488275   1.48664834243   17.0     6.02305242E15   3.26050738978E21        1.84727458029E-6  
  64.1757682799   28.18428        0.60102      3.22401736174   1.90222918125    23.0   5.95851228E14     3.03057632003E21        1.96613173561E-7    5.8496    3.13896351167   1.5102186213    22.0     5.79929344E15   2.95062570097E21        1.96544530812E-6  
  64.1757682799   28.1946966667   0.51617      3.0556826024    1.95684680632    21.0   5.11730938E14     2.87234164625E21        1.78158102699E-7    5.6787    3.01626322039   1.52476022558   22.0     5.62986318E15   2.83528742717E21        1.98564107683E-6  
  64.1757682799   28.2051133333   0.34478      2.89589979373   1.96060603127    20.0   3.41814892E14     2.72214580611E21        1.25568179057E-7    5.197     2.89052841805   1.53282555345   20.0     5.1523058E15    2.71709671297E21        1.8962541066E-6   
  64.1757682799   28.21553        0.39066      2.89785860357   1.97129304312    18.0   3.87300324E14     2.72398708735E21        1.42181409669E-7    5.2064    2.85678551485   1.53339229638   18.0     5.16162496E15   2.68537838396E21        1.92212203347E-6  
  64.1757682799   28.2259466667   0.9224       3.21949180949   1.99855783977    21.0   9.1446736E14      3.02632230092E21        3.02171173151E-7    5.7397    3.31891275837   1.53013583373   22.0     5.69033858E15   3.11977799287E21        1.82395625362E-6  
  64.1757682799   28.2363633333   0.91336      3.63102629631   1.94100666057    20.0   9.05505104E14     3.41316471853E21        2.65297803848E-7    6.1259    3.65952909224   1.52274232589   19.0     6.07321726E15   3.4399573467E21         1.76549202443E-6  
  64.1757682799   28.24678        0.50853      4.06634470094   1.78124389252    15.0   5.04156642E14     3.82236401889E21        1.31896553941E-7    6.9825    4.01364581528   1.51940160125   15.0     6.9224505E15    3.77282706636E21        1.83481786423E-6  
  64.1757682799   28.2571966667   0.79982      4.30976660452   1.68278924423    16.0   7.92941548E14     4.05118060825E21        1.95730979356E-7    7.3539    4.2415052453    1.51163416335   15.0     7.29065646E15   3.98701493058E21        1.82860024027E-6  
  64.1757682799   28.2676133333   0.99836      4.47049549713   1.61013737556    11.0   9.89774104E14     4.2022657673E21         2.35533438104E-7    8.4559    4.59058522084   1.53692576146   12.0     8.38317926E15   4.31515010759E21        1.94273178244E-6  
  64.1757682799   28.27803        1.1995       4.69567771761   1.65624037762    12.0   1.1891843E15      4.41393705456E21        2.69415781263E-7    7.0726    4.73011388368   1.55264244346   13.0     7.01177564E15   4.44630705066E21        1.57698862452E-6  
  64.1757682799   28.2884466667   1.3967       4.88846799329   1.76587592378    14.0   1.38468838E15     4.59515991369E21        3.01336276867E-7    6.5961    4.90403109055   1.58263670629   14.0     6.53937354E15   4.60978922512E21        1.41858406549E-6  
  64.1757682799   28.2988633333   0.99973      5.10582597058   1.88822878022    13.0   9.91132322E14     4.79947641235E21        2.06508426513E-7    6.4518    5.07751096236   1.62010964468   13.0     6.39631452E15   4.77286030462E21        1.34014283087E-6  
  64.1757682799   28.30928        0.84035      5.14893386925   2.00074973319    11.0   8.3312299E14      4.8399978371E21         1.72132926096E-7    5.7042    4.98782316595   1.64810843874   11.0     5.65514388E15   4.68855377599E21        1.20615954305E-6  
  64.1757682799   28.3196966667   0.80163      4.71441046204   2.23500167619    12.0   7.94735982E14     4.43154583432E21        1.7933606279E-7     5.1459    4.58078665783   1.62419840438   13.0     5.10164526E15   4.30593945836E21        1.18479261247E-6  
  64.1757682799   28.3301133333   0.56756      4.18921583794   2.30585180826    12.0   5.62678984E14     3.93786288766E21        1.42889430143E-7    4.3267    4.12863626828   1.59596658444   13.0     4.28949038E15   3.88091809219E21        1.10527722516E-6  
  64.1757682799   28.34053        0.35238      3.44267753792   2.23348757935    12.0   3.49349532E14     3.23611688564E21        1.07953310818E-7    3.9707    3.52643542892   1.55802532978   14.0     3.93655198E15   3.31484930318E21        1.1875508115E-6   
  64.1757682799   28.3509466667   0.59988      2.84417232963   2.10151107598    15.0   5.94721032E14     2.67352198985E21        2.22448528293E-7    3.6598    2.41607885151   1.47556621948   15.0     3.62832572E15   2.27111412042E21        1.5975972706E-6   
  64.1757682799   28.3613633333   0.27482      2.34717995924   1.88692828414    16.0   2.72456548E14     2.20634916169E21        1.23487502672E-7    3.3307    2.19591285744   1.46565781704   15.0     3.30205598E15   2.064158086E21          1.59971079851E-6  
  64.1757682799   28.37178        0.11123      2.38093730661   1.84454552687    19.0   1.10273422E14     2.23808106821E21        4.92714153952E-8    3.6392    2.25820989954   1.45679791877   19.0     3.60790288E15   2.12271730557E21        1.69966244235E-6  
  64.1757682799   28.3821966667   0.10426      2.52365312469   1.85759387598    19.0   1.03363364E14     2.37223393721E21        4.35721630901E-8    3.5933    2.36554886447   1.45363325984   19.0     3.56239762E15   2.2236159326E21         1.60207415668E-6  
  64.1757682799   28.3926133333   0.20406      2.73154036672   1.87285972594    19.0   2.02305084E14     2.56764794471E21        7.87900398948E-8    3.5494    2.74396967542   1.46422845127   18.0     3.51887516E15   2.57933149489E21        1.36425859451E-6  
  64.1757682799   28.40303        0.34951      2.95582868176   1.85556932335    18.0   3.46504214E14     2.77847896086E21        1.24710036996E-7    3.8371    2.91813942634   1.46693657935   17.0     3.80410094E15   2.74305106076E21        1.38681375437E-6  
  64.1757682799   28.4134466667   0.14374      3.07335803481   1.99366511984    20.0   1.42503836E14     2.88895655272E21        4.93270955791E-8    4.074     3.01182112717   1.46794485995   19.0     4.0389636E15    2.83111185954E21        1.42663511736E-6  
  64.1757682799   28.4238633333   0.24104      3.13566844993   2.22796080569    23.0   2.38967056E14     2.94752834293E21        8.10737092903E-8    4.1374    3.07147716164   1.46885961399   17.0     4.10181836E15   2.88718853194E21        1.42069640227E-6  
  64.1757682799   28.43428        0.33013      3.06232630916   2.58443944995    20.0   3.27290882E14     2.87858673061E21        1.13698461304E-7    4.2005    2.91533188723   1.48379942714   19.0     4.1643757E15    2.74041197399E21        1.51961666331E-6  
  64.1757682799   28.4446966667   0.25657      2.93178594863   2.88515266937    19.0   2.54363498E14     2.75587879171E21        9.2298507019E-8     3.9642    2.81704424748   1.48698116377   18.0     3.93010788E15   2.64802159263E21        1.48416761062E-6  
  64.1757682799   28.4551133333   0.29706      2.84978805359   2.92110353898    14.0   2.94505284E14     2.67880077037E21        1.0993922626E-7     3.7526    2.72543315847   1.49609400206   13.0     3.72032764E15   2.56190716896E21        1.45217113449E-6  
  64.1757682799   28.46553        0.53852      2.84055033244   2.64951014696    14.0   5.33888728E14     2.67011731249E21        1.99949539858E-7    4.1436    2.69512098471   1.49545695945   13.0     4.10796504E15   2.53341372562E21        1.62151369058E-6  
  64.1757682799   28.4759466667   0.38643      2.83265798705   2.27068892024    16.0   3.83106702E14     2.66269850782E21        1.43879113942E-7    5.4586    2.70790710664   1.47320478903   14.0     5.41165604E15   2.54543268024E21        2.12602599236E-6  
  64.1757682799   28.4863633333   0.43173      2.79459621802   1.96232231902    16.0   4.28017122E14     2.62692044494E21        1.62934938827E-7    5.696     2.70043800241   1.45590823061   14.0     5.6470144E15    2.53841172227E21        2.2246250876E-6   
  64.1757682799   28.49678        0.30644      2.75866018607   1.6362568062     16.0   3.03804616E14     2.5931405749E21         1.1715701761E-7     6.2251    2.71008487796   1.44028408107   14.0     6.17156414E15   2.54747978528E21        2.42261554956E-6  
  64.1757682799   28.5071966667   0.20753      2.70380070801   1.62733843493    13.0   2.05745242E14     2.54157266553E21        8.09519416032E-8    5.8752    2.70504439129   1.43102872025   16.0     5.82467328E15   2.54274172781E21        2.2907058221E-6   
  64.1757682799   28.5176133333   0.34892      2.82298804546   1.66735275102    17.0   3.45919288E14     2.65360876274E21        1.3035805913E-7     5.0336    2.85284042464   1.44060618869   16.0     4.99031104E15   2.68166999916E21        1.86089677013E-6  
  64.1757682799   28.52803        0.24787      2.9302517838    1.71175860986    17.0   2.45738318E14     2.75443667677E21        8.92154537703E-8    4.8194    2.89141925545   1.45267617166   15.0     4.77795316E15   2.71793410012E21        1.75793561727E-6  
  64.1757682799   28.5384466667   0.0188716    2.92309234492   1.76043311087    17.0   1.870930424E13    2.74770680422E21        6.80906136392E-9    4.9898    2.8864846358    1.47051401554   16.0     4.94688772E15   2.71329555765E21        1.82320267545E-6  
  64.1757682799   28.5488633333   -0.12836     3.01517698195   1.89217839147    20.0   -1.27256104E14    2.83426636303E21        -4.48991335677E-8   5.2505    2.96015711926   1.48342813128   19.0     5.2053457E15    2.7825476921E21         1.87071212284E-6  
