  ra              dec             W(C18O)      AV               AV_sig             AV_n   N(C18O)          N(H2)              X(C18O)             W(13CO)   AV_2             AV_sig_2        AV_n_2   N(13CO)         N(H2)_2            X(13CO)           
  64.8694074749   27.21553        2.4555       12.4435541624    1.83309936868      6.0    2.4343827E15     1.16969409126E22   2.0812131293E-7     8.9085    11.9853585794    1.75145773767   8.0      8.8318869E15    1.12662370647E22   7.83925178328E-7  
  64.8694074749   27.2259466667   2.6119       13.353798289     1.88635394944      5.0    2.58943766E15    1.25525703916E22   2.06287443863E-7    10.134    13.4468925752    1.87288338261   5.0      1.00468476E16   1.26400790207E22   7.94840568918E-7  
  64.8694074749   27.2363633333   2.6145       13.5630808942    1.8997912308       4.0    2.5920153E15     1.27492960406E22   2.0330654271E-7     10.091    13.8097863501    1.88583426974   5.0      1.00042174E16   1.29811991691E22   7.70669740882E-7  
  64.8694074749   27.24678        2.5012       14.1442499942    1.91577985012      5.0    2.47968968E15    1.32955949945E22   1.86504604045E-7    9.5933    14.1441984579    1.89663379227   5.0      9.51079762E15   1.32955465504E22   7.15337093057E-7  
  64.8694074749   27.2571966667   2.3816       12.456528495     1.90422762084      8.0    2.36111824E15    1.17091367853E22   2.0164750684E-7     8.9749    13.3347161303    1.805408379     6.0      8.89771586E15   1.25346331624E22   7.09850519332E-7  
  64.8694074749   27.2676133333   2.1434       11.3109504769    1.84301003069      9.0    2.12496676E15    1.06322934483E22   1.99859679413E-7    8.7515    10.6556574373    1.64166066745   10.0     8.6762371E15    1.00163179911E22   8.66210228919E-7  
  64.8694074749   27.27803        1.8464       9.94715684523    1.86075007853      10.0   1.83052096E15    9.35032743452E21   1.9577078694E-7     8.3986    9.6547383416     1.58589350778   10.0     8.32637204E15   9.07545404111E21   9.17460658418E-7  
  64.8694074749   27.2884466667   1.6142       8.9157909708     2.05912925363      12.0   1.60031788E15    8.38084351255E21   1.90949500203E-7    7.5105    8.91610894374    1.56486583987   12.0     7.4459097E15    8.38114240712E21   8.88412263903E-7  
  64.8694074749   27.2988633333   1.4622       7.74602608212    2.56164220098      15.0   1.44962508E15    7.28126451719E21   1.99089742802E-7    7.1605    8.07313577807    1.54514041822   14.0     7.0989197E15    7.58874763139E21   9.35453390312E-7  
  64.8694074749   27.30928        1.1195       6.31740300826    3.1626257971       18.0   1.1098723E15     5.93835882776E21   1.86898827132E-7    6.6903    5.718493517      1.51770445125   20.0     6.63276342E15   5.37538390598E21   1.23391436519E-6  
  64.8694074749   27.3196966667   0.71067      4.89640634833    3.39404379887      20.0   7.04558238E14    4.60262196743E21   1.5307758121E-7     6.6472    4.38027933445    1.50336090827   21.0     6.59003408E15   4.11746257438E21   1.60050855617E-6  
  64.8694074749   27.3301133333   0.42621      3.45392480963    2.6907878227       23.0   4.22544594E14    3.24668932105E21   1.30146297418E-7    6.701     3.45434916445    1.49972353266   23.0     6.6433714E15    3.24708821458E21   2.04594731063E-6  
  64.8694074749   27.34053        0.18599      2.36509212175    0.455668447467     20.0   1.84390486E14    2.22318659445E21   8.29397255546E-8    6.4284    2.58613827342    1.49589968287   22.0     6.37311576E15   2.43096997702E21   2.62163491127E-6  
  64.8694074749   27.3509466667   0.14361      1.71430022868    -1.65842514863     24.0   1.42374954E14    1.61144221496E21   8.83525035391E-8    4.4348    1.5444777517     1.48341802398   25.0     4.39666072E15   1.4518090866E21    3.02840143417E-6  
  64.8694074749   27.3613633333   0.315        1.31799308479    -2.9062719143      24.0   3.12291E14       1.2389134997E21    2.52068445516E-7    3.7914    1.23962559371    1.47879784107   24.0     3.75879396E15   1.16524805809E21   3.2257457405E-6   
  64.8694074749   27.37178        0.51424      1.10301223597    -3.45922913034     25.0   5.09817536E14    1.03683150181E21   4.91707220614E-7    2.8431    1.10313720946    1.4747067622    25.0     2.81864934E15   1.0369489769E21    2.71821410966E-6  
  64.8811640714   27.1946966667   2.2939       10.4645947219    1.80337744981      10.0   2.27417246E15    9.83671903856E21   2.31192174046E-7    8.9922    10.5777795269    1.71805525398   11.0     8.91486708E15   9.94311275527E21   8.96587145235E-7  
  64.8811640714   27.2051133333   2.3668       11.651981065     1.80832940833      9.0    2.34644552E15    1.09528622011E22   2.1423126457E-7     9.014     11.5236514677    1.73814465912   9.0      8.9364796E15    1.08322323796E22   8.24989650041E-7  
  64.8811640714   27.21553        2.5248       12.544469772     1.81286070199      6.0    2.50308672E15    1.17918015857E22   2.12273476772E-7    9.063     12.3043975089    1.75517682566   8.0      8.9850582E15    1.15661336583E22   7.76841982413E-7  
  64.8811640714   27.2259466667   2.5667       13.1199917334    1.82205263055      5.0    2.54462638E15    1.23327922294E22   2.06330110218E-7    9.3672    13.2897663343    1.80632120567   5.0      9.28664208E15   1.24923803542E22   7.43384512532E-7  
  64.8811640714   27.2363633333   2.3953       13.4144870871    1.82129009407      4.0    2.37470042E15    1.26096178619E22   1.88324534971E-7    9.3615    13.6475236289    1.81874266468   5.0      9.2809911E15    1.28286722111E22   7.23456874356E-7  
  64.8811640714   27.24678        2.1168       13.9328325512    1.84310733819      5.0    2.09859552E15    1.30968625982E22   1.60236507352E-7    9.3781    13.9783241226    1.83737067933   5.0      9.29744834E15   1.31396246753E22   7.07588578044E-7  
  64.8811640714   27.2571966667   1.8991       12.318076405     1.91464768766      8.0    1.88276774E15    1.15789918207E22   1.62602044216E-7    9.0266    13.2674957711    1.78341768131   6.0      8.94897124E15   1.24714460248E22   7.17556827185E-7  
  64.8811640714   27.2676133333   1.751        10.9447439037    1.89167293905      9.0    1.7359414E15     1.02880592695E22   1.68733611901E-7    8.5408    10.2521586969    1.65534583906   10.0     8.46734912E15   9.63702917505E21   8.78626490197E-7  
  64.8811640714   27.27803        1.6108       9.31881314411    1.92621990354      10.0   1.59694712E15    8.75968435546E21   1.82306468498E-7    8.1443    9.18067809826    1.60964612298   10.0     8.07425902E15   8.62983741237E21   9.35621221372E-7  
  64.8811640714   27.2884466667   1.3633       8.19559468958    2.28542656719      11.0   1.35157562E15    7.70385900821E21   1.75441375363E-7    7.258     8.36954145945    1.58857764562   11.0     7.1955812E15    7.86736897188E21   9.14610872544E-7  
  64.8811640714   27.2988633333   1.0684       6.87918672041    2.91872600171      14.0   1.05921176E15    6.46643551718E21   1.63801488035E-7    6.9396    7.39792554672    1.5667217833    13.0     6.87991944E15   6.95405001391E21   9.8933994237E-7   
  64.8811640714   27.30928        0.81638      5.39293358499    3.52894911334      18.0   8.09359132E14    5.06935756989E21   1.59657140149E-7    6.7398    4.95015743865    1.52817743073   21.0     6.68183772E15   4.65314799233E21   1.43598220624E-6  
  64.8811640714   27.3196966667   0.53137      3.97425612327    3.65393340477      21.0   5.26800218E14    3.73580075588E21   1.41014002733E-7    6.4588    3.6847513023     1.50869371199   21.0     6.40325432E15   3.46366622416E21   1.84869265847E-6  
  64.8811640714   27.3301133333   0.3844       2.70811712781    2.41052648964      24.0   3.8109416E14     2.54563010014E21   1.49705237999E-7    6.4155    2.83422963686    1.49874601402   23.0     6.3603267E15    2.66417585865E21   2.38735242621E-6  
  64.8811640714   27.34053        0.258        1.78382552709    -0.469830421622    21.0   2.557812E14      1.67679599547E21   1.52541633384E-7    6.0582    2.07280505557    1.49070015603   22.0     6.00609948E15   1.94843675224E21   3.08252216712E-6  
  64.8811640714   27.3509466667   0.22859      1.31543423385    -2.39994546729     24.0   2.26624126E14    1.23650817982E21   1.83277498442E-7    4.4162    1.22065746746    1.47811201604   24.0     4.37822068E15   1.14741801942E21   3.81571546369E-6  
  64.8811640714   27.3613633333   0.28163      0.99544817464    -3.43790311177     24.0   2.79207982E14    9.35721284161E20   2.98387978051E-7    3.3847    0.974231710831   1.47458710864   23.0     3.35559158E15   9.15777808182E20   3.66419840055E-6  
  64.8811640714   27.37178        0.36258      0.791803512152   -3.68085279956     26.0   3.59461812E14    7.44295301423E20   4.82955906497E-7    2.8016    0.829195623245   1.47283882308   25.0     2.77750624E15   7.79443885851E20   3.56344605484E-6  
  64.892920668    27.02803        0.75303      2.41405571884    2.51340633328      19.0   7.46553942E14    2.26921237571E21   3.28992539434E-7    5.5092    2.26106709692    1.44020523523   20.0     5.46182088E15   2.12540307111E21   2.56978121197E-6  
  64.892920668    27.0384466667   0.76895      2.54299899524    2.11481179556      21.0   7.6233703E14     2.39041905552E21   3.18913551261E-7    5.776     2.39609279302    1.43848870696   20.0     5.7263264E15    2.25232722544E21   2.54240428981E-6  
  64.892920668    27.0488633333   0.71126      2.82926579604    1.88823187859      24.0   7.05143164E14    2.65950984828E21   2.6514027179E-7     5.5683    2.62804249338    1.44645567554   21.0     5.52041262E15   2.47035994378E21   2.23465921794E-6  
  64.892920668    27.05928        0.64582      3.10594796613    1.70168642245      22.0   6.40265948E14    2.91959108816E21   2.19299870655E-7    6.0379    3.22164167256    1.46754211193   20.0     5.98597406E15   3.0283431722E21    1.97664984436E-6  
  64.892920668    27.0696966667   0.8608       3.43489940721    1.80950512745      22.0   8.5339712E14     3.22880544278E21   2.64307383992E-7    5.9598    3.61910434526    1.48382879114   19.0     5.90854572E15   3.40195808455E21   1.73680732483E-6  
  64.892920668    27.0801133333   1.1522       3.90887040787    1.95296580914      22.0   1.14229108E15    3.6743381834E21    3.10883490573E-7    6.4201    4.08375090038    1.50043217646   20.0     6.36488714E15   3.83872584636E21   1.65807285926E-6  
  64.892920668    27.09053        1.4145       4.67333011462    2.15452223209      21.0   1.4023353E15     4.39293030774E21   3.19225483165E-7    6.8987    4.74164318198    1.51456980087   19.0     6.83937118E15   4.45714459106E21   1.53447370626E-6  
  64.892920668    27.1009466667   1.6054       5.51096627947    2.28105239558      17.0   1.59159356E15    5.18030830271E21   3.07239157787E-7    6.9012    6.31487509172    1.53824057895   12.0     6.84184968E15   5.93598258622E21   1.15260609017E-6  
  64.892920668    27.1113633333   1.6519       6.28767053036    2.22406981106      16.0   1.63769366E15    5.91041029854E21   2.77086289662E-7    7.3602    6.95766052714    1.52711937065   12.0     7.29690228E15   6.54020089551E21   1.11570002154E-6  
  64.892920668    27.12178        1.677        6.90890314411    2.00855768519      15.0   1.6625778E15     6.49436895546E21   2.56002979104E-7    7.8656    7.35138104086    1.51954575924   13.0     7.79795584E15   6.91029817841E21   1.12845432117E-6  
  64.892920668    27.1321966667   1.7281       7.07224028729    1.79005195857      12.0   1.71323834E15    6.64790587005E21   2.57710980494E-7    8.038     7.4909902432     1.50793114551   12.0     7.9688732E15    7.04153082861E21   1.1316961317E-6   
  64.892920668    27.1426133333   1.7265       7.1209202245     1.6982763567       12.0   1.7116521E15     6.69366501103E21   2.55712243917E-7    8.231     7.3695049846     1.50921471549   10.0     8.1602134E15    6.92733468553E21   1.17797302577E-6  
  64.892920668    27.15303        1.8709       7.49054708369    1.66145253418      11.0   1.85481026E15    7.04111425867E21   2.63425672679E-7    8.5893    7.79005668127    1.56399905493   9.0      8.51543202E15   7.3226532804E21    1.16288887292E-6  
  64.892920668    27.1634466667   2.1429       8.14702712224    1.69466494524      9.0    2.12447106E15    7.65820549491E21   2.77411080365E-7    8.7148    8.32643791871    1.62701840458   7.0      8.63985272E15   7.82685164358E21   1.10387332141E-6  
  64.892920668    27.1738633333   2.2811       9.22987121252    1.80665925353      9.0    2.26148254E15    8.67607893977E21   2.60657211132E-7    9.1901    9.25350940954    1.70848526459   8.0      9.11106514E15   8.69829884497E21   1.04745368059E-6  
  64.892920668    27.18428        2.4057       10.2368921589    1.86090347453      9.0    2.38501098E15    9.62267862935E21   2.47853126127E-7    9.1695    10.8779627547    1.79595213712   8.0      9.0906423E15    1.02252849894E22   8.89035592593E-7  
  64.892920668    27.1946966667   2.3781       11.288923279     1.86625894907      9.0    2.35764834E15    1.06115878822E22   2.22176771862E-7    8.8594    11.6594127673    1.79582413532   9.0      8.78320916E15   1.09598480012E22   8.01398811281E-7  
  64.892920668    27.2051133333   2.4322       12.0931821152    1.82373051257      8.0    2.41128308E15    1.13675911883E22   2.12119088385E-7    9.727     12.2171577968    1.77076752028   7.0      9.6433478E15    1.1484128329E22    8.39710905674E-7  
  64.892920668    27.21553        2.3937       12.5219234588    1.78852386614      7.0    2.37311418E15    1.17706080513E22   2.01613558931E-7    9.5917    12.4783035163    1.73495120193   6.0      9.50921138E15   1.17296053053E22   8.10701735692E-7  
  64.892920668    27.2259466667   2.374        12.9670044905    1.763494052        6.0    2.3535836E15     1.2188984221E22    1.93091036736E-7    8.4766    12.9454952589    1.67709175703   7.0      8.40370124E15   1.21687655434E22   6.90596035403E-7  
  64.892920668    27.2363633333   2.2166       13.1404813768    1.72439473903      6.0    2.19753724E15    1.23520524942E22   1.77908670727E-7    8.3619    13.1207040825    1.64466449675   7.0      8.28998766E15   1.23334618375E22   6.72154158273E-7  
  64.892920668    27.24678        1.9261       13.2988723356    1.71606496031      7.0    1.90953554E15    1.25009399955E22   1.52751356354E-7    8.0543    13.1112982001    1.62666787857   7.0      7.98503302E15   1.23246203081E22   6.47892821066E-7  
  64.892920668    27.2571966667   1.679        11.7900242481    1.81871896735      10.0   1.6645606E15     1.10826227932E22   1.50195547666E-7    7.4313    12.2599073149    1.59828985967   8.0      7.36739082E15   1.1524312876E22    6.39291114299E-7  
  64.892920668    27.2676133333   1.5351       10.3079080221    1.8517996898       11.0   1.52189814E15    9.68943354079E21   1.57067813468E-7    7.5478    9.27370412348    1.61691450473   12.0     7.48288892E15   8.71728187607E21   8.58397035495E-7  
  64.892920668    27.27803        1.4741       8.47958355538    0.108644637402     12.0   1.46142274E15    7.97080854206E21   1.83346862779E-7    7.9193    7.91743481499    1.62050269723   11.0     7.85119402E15   7.44238872609E21   1.05492931221E-6  
  64.892920668    27.2884466667   1.2161       7.14585719591    -0.140662420312    12.0   1.20564154E15    6.71710576416E21   1.7948824722E-7     7.4585    6.75492508307    1.61506883091   12.0     7.3943569E15    6.34962957808E21   1.16453358563E-6  
  64.892920668    27.2988633333   1.0045       5.78909693746    0.30079676624      16.0   9.958613E14      5.44175112121E21   1.83003830535E-7    7.1169    5.68752703058    1.59331660014   15.0     7.05569466E15   5.34627540874E21   1.31974021549E-6  
  64.892920668    27.30928        0.85995      4.40074497187    1.16569041687      21.0   8.5255443E14     4.13670027356E21   2.06095286973E-7    5.9759    3.54150825086    1.54023165608   23.0     5.92450726E15   3.32901775581E21   1.77965625136E-6  
  64.892920668    27.3196966667   0.69236      3.16712972606    2.01084033156      23.0   6.86405704E14    2.9771019425E21    2.30561706404E-7    5.4558    2.7189765872     1.51616696418   23.0     5.40888012E15   2.55583799197E21   2.11628441904E-6  
  64.892920668    27.3301133333   0.55909      2.22752668128    1.35913717235      26.0   5.54281826E14    2.0938750804E21    2.64715804294E-7    5.216     2.13039844269    1.49650215732   26.0     5.1711424E15    2.00257453613E21   2.5822471557E-6   
  64.892920668    27.34053        0.29297      1.51722611286    -1.28363069082     23.0   2.90450458E14    1.42619254609E21   2.03654449601E-7    5.534     1.60219784624    1.48082033229   25.0     5.4864076E15    1.50606597546E21   3.64287334644E-6  
  64.892920668    27.3509466667   0.15448      1.18173215137    -3.00501404227     26.0   1.53151472E14    1.11082822229E21   1.37871426857E-7    4.5042    1.03316471803    1.46410850358   27.0     4.46546388E15   9.71174834945E20   4.59800204796E-6  
  64.892920668    27.3613633333   0.0485894    0.921740925536   -4.02532914307     26.0   4.817153116E13   8.66436470004E20   5.55973032388E-8    3.701     0.850425272458   1.45973822121   27.0     3.6691714E15    7.9939975611E20    4.58990808035E-6  
  64.892920668    27.37178        0.00229691   0.708361265839   -4.0849541232      27.0   2.277156574E12   6.65859589889E20   3.41987501356E-9    3.5698    0.673009384323   1.4579340542    27.0     3.53909972E15   6.32628821264E20   5.59427519114E-6  
  64.9046772645   26.96553        0.24058      1.90559731399    3.25043542983      18.0   2.38511012E14    1.79126147515E21   1.33152538202E-7    2.8564    1.92300705585    1.52623923348   18.0     2.83183496E15   1.8076266325E21    1.56660391537E-6  
  64.9046772645   26.9759466667   0.18916      1.84905196702    2.7037399508       18.0   1.87533224E14    1.738108849E21     1.07894982589E-7    3.7934    1.82871172644    1.54068862347   16.0     3.76077676E15   1.71898902286E21   2.18778404632E-6  
  64.9046772645   26.9863633333   0.31314      1.79552970182    2.36840341776      20.0   3.10446996E14    1.68779791971E21   1.83936117218E-7    3.8511    1.7279620573     1.53596729755   19.0     3.81798054E15   1.62428433386E21   2.35056169687E-6  
  64.9046772645   26.99678        0.37356      1.69316264888    2.3348777806       20.0   3.70347384E14    1.59157288995E21   2.3269269434E-7     4.3516    1.6257436108     1.52563009156   19.0     4.31417624E15   1.52819899415E21   2.82304611933E-6  
  64.9046772645   27.0071966667   0.34733      1.63079322764    2.50462891261      20.0   3.44342962E14    1.53294563398E21   2.24628293638E-7    4.2733    1.58075507695    1.50335329247   19.0     4.23654962E15   1.48590977233E21   2.85114863559E-6  
  64.9046772645   27.0176133333   0.43595      1.69137773681    2.58816967186      21.0   4.3220083E14     1.5898950726E21    2.71842360825E-7    4.9025    1.75163839392    1.45720639342   21.0     4.8603385E15    1.64654009028E21   2.95184947435E-6  
  64.9046772645   27.02803        0.72968      1.97197904763    2.6012117121       18.0   7.23404752E14    1.85366030478E21   3.90257454473E-7    5.3084    1.9562049316     1.44151134031   18.0     5.26274776E15   1.8388326357E21    2.86200476206E-6  
  64.9046772645   27.0384466667   0.78783      2.17406405697    2.23441018806      20.0   7.81054662E14    2.04362021356E21   3.82191689444E-7    5.9666    2.12726856891    1.43799290827   19.0     5.91528724E15   1.99963245477E21   2.9581872538E-6   
  64.9046772645   27.0488633333   0.732        2.64510167887    2.04553585579      23.0   7.257048E14      2.48639557814E21   2.91870210187E-7    6.0645    2.42962503412    1.44451875615   21.0     6.0123453E15    2.28384753207E21   2.63255108564E-6  
  64.9046772645   27.05928        0.72233      3.10830921918    1.80192521668      20.0   7.16117962E14    2.92181066603E21   2.45093896852E-7    6.7566    3.33023700704    1.47260895827   20.0     6.69849324E15   3.13042278661E21   2.13980465151E-6  
  64.9046772645   27.0696966667   0.99029      3.63987892259    1.91732208692      19.0   9.81773506E14    3.42148618724E21   2.86943583073E-7    6.618     3.89430909737    1.49292263282   18.0     6.5610852E15    3.66065055153E21   1.79232764987E-6  
  64.9046772645   27.0801133333   1.4149       4.33718917087    2.0527839178       19.0   1.40273186E15    4.07695782062E21   3.44063373162E-7    6.6681    4.51949249456    1.51219712534   19.0     6.61075434E15   4.24832294489E21   1.55608564268E-6  
  64.9046772645   27.09053        1.73         5.31433795107    2.22098039112      17.0   1.715122E15      4.995477674E21     3.433349345E-7      7.07      5.3115829134     1.52853476828   17.0     7.009198E15     4.9928879386E21    1.40383643418E-6  
  64.9046772645   27.1009466667   1.9209       6.24746820388    2.2745392737       15.0   1.90438026E15    5.87262011164E21   3.24281193708E-7    7.5571    6.97891840415    1.54804922736   13.0     7.49210894E15   6.5601832999E21    1.14205786599E-6  
  64.9046772645   27.1113633333   2.0047       7.08899589459    2.17163179258      14.0   1.98745958E15    6.66365614092E21   2.98253622031E-7    7.9498    7.55942337049    1.53411175923   13.0     7.88143172E15   7.10585796826E21   1.10914568729E-6  
  64.9046772645   27.12178        2.0181       7.59719970053    1.93547107012      14.0   2.00074434E15    7.1413677185E21    2.80162626946E-7    8.478     7.72975320479    1.51915109137   14.0     8.4050892E15    7.2659680125E21    1.15677486957E-6  
  64.9046772645   27.1321966667   1.9885       7.48374335701    1.79039195538      11.0   1.9713989E15     7.03471875559E21   2.80238481238E-7    8.6606    7.68075305801    1.50098617928   12.0     8.58611884E15   7.21990787453E21   1.18922831E-6     
  64.9046772645   27.1426133333   1.9497       7.34364943792    1.72812235669      11.0   1.93293258E15    6.90303047164E21   2.80012175513E-7    8.7077    7.28188149404    1.48714274121   10.0     8.63281378E15   6.8449686044E21    1.2611911433E-6   
  64.9046772645   27.15303        2.0559       7.63119261471    1.71799819722      10.0   2.03821926E15    7.17332105783E21   2.84138858915E-7    8.9859    7.67795045943    1.53610840712   9.0      8.90862126E15   7.21727343186E21   1.23434720107E-6  
  64.9046772645   27.1634466667   2.2156       8.21420737723    1.75633574932      8.0    2.19654584E15    7.7213549346E21    2.84476734797E-7    8.9299    8.16321846785    1.59342962438   7.0      8.85310286E15   7.67342535978E21   1.15373544993E-6  
  64.9046772645   27.1738633333   2.2797       9.44219771146    1.85345445758      9.0    2.26009458E15    8.87566584877E21   2.54639439847E-7    9.0948    9.20806743905    1.68002169547   8.0      9.01658472E15   8.6555833927E21    1.04170733628E-6  
  64.9046772645   27.18428        2.31         10.596537891     1.87310049784      8.0    2.290134E15      9.96074561756E21   2.29915920748E-7    8.8284    10.9856021025    1.78603358888   7.0      8.75247576E15   1.03264659764E22   8.4757706848E-7   
  64.9046772645   27.1946966667   2.1846       11.4977789148    1.87115297396      8.0    2.16581244E15    1.08079121799E22   2.00391380309E-7    8.3959    11.6449116892    1.78583058146   8.0      8.32369526E15   1.09462169879E22   7.60417527739E-7  
  64.9046772645   27.2051133333   2.1417       12.1926089591    1.82177247594      7.0    2.12328138E15    1.14610524215E22   1.85260594046E-7    8.9919    12.2206454482    1.76087646462   6.0      8.91456966E15   1.14874067213E22   7.76029775584E-7  
