 
  ra              dec             W(C18O)     AV              AV_sig            AV_n   N(C18O)         N(H2)              X(C18O)            W(13CO)   AV_2            AV_sig_2        AV_n_2   N(13CO)         N(H2)_2                 X(13CO)           
  65.9039879691   26.7051133333   0.83874     7.65326229922   1.76792464783     12.0   8.31526836E14   7.19406656126E21   1.15585090702E-7   5.0261      7.65323340504   1.53495388803   12.0     4.98287554E15   7.19403940074E21        6.92639456421E-7  
  65.9039879691   26.71553        1.0189      7.16797776569   1.78469705663     9.0    1.01013746E15   6.73789909975E21   1.49918757323E-7   5.0628      7.30661715499   1.51050181334   9.0      5.01925992E15   6.86822012569E21        7.30794853419E-7  
  65.9039879691   26.7259466667   0.95395     6.4540344886    1.77573866585     7.0    9.4574603E14    6.06679241929E21   1.5588897141E-7    4.5007      6.22003821005   1.48553535336   7.0      4.46199398E15   5.84683591745E21        7.63146775966E-7  
  65.9039879691   26.7363633333   0.89021     5.72280912159   1.72033781357     6.0    8.82554194E14   5.37944057429E21   1.64060589909E-7   4.3516      5.60489372699   1.4725744366    7.0      4.31417624E15   5.26860010337E21        8.18846781945E-7  
  65.9039879691   26.74678        0.77332     4.54748859705   1.75412942142     8.0    7.66669448E14   4.27463928122E21   1.7935301614E-7    4.3437      4.54751490061   1.45620856812   8.0      4.30634418E15   4.27466400658E21        1.00741114936E-6  
  65.9039879691   26.7571966667   0.58688     2.86963651403   1.64143464938     11.0   5.81832832E14   2.69745832319E21   2.15696690102E-7   4.0491      3.05758002436   1.47338547803   11.0     4.01427774E15   2.8741252229E21         1.39669549121E-6  
  65.9039879691   26.7676133333   0.50425     2.08238843272   1.2348185365      11.0   4.9991345E14    1.95744512676E21   2.55390786268E-7   3.2208      1.93364063004   1.48076364266   11.0     3.19310112E15   1.81762219224E21        1.75674633246E-6  
  65.9039879691   26.77803        0.45994     1.75829933814   0.899988709595    12.0   4.55984516E14   1.65280137785E21   2.7588585181E-7    3.0149      1.72907831518   1.48123003651   12.0     2.98897186E15   1.62533361627E21        1.8389897496E-6   
  65.9039879691   26.7884466667   0.37848     1.59625243711   0.76562938535     12.0   3.75225072E14   1.50047729089E21   2.50070477094E-7   3.1678      1.59631452914   1.48551215575   12.0     3.14055692E15   1.50053565739E21        2.092957208E-6    
  65.9039879691   26.7988633333   0.32223     1.78880468401   0.863304437207    17.0   3.19458822E14   1.68147640297E21   1.89987097908E-7   3.1216      1.76332727203   1.49580211659   17.0     3.09475424E15   1.65752763571E21        1.86709058318E-6  
  65.9039879691   26.80928        0.28942     1.94778323464   1.11310299039     19.0   2.86930988E14   1.83091624056E21   1.56714426167E-7   3.5975      2.02607518669   1.50861229146   19.0     3.5665615E15    1.90451067549E21        1.87269178687E-6  
  65.9039879691   26.8196966667   0.23332     2.09997893275   1.74099592638     21.0   2.31313448E14   1.97398019678E21   1.17181240408E-7   3.4293      2.12643994531   1.51691238574   20.0     3.39980802E15   1.99885354859E21        1.70087899756E-6  
  65.9039879691   26.8301133333   0.20462     2.14997005603   2.42592583055     20.0   2.02860268E14   2.02097185266E21   1.00377582069E-7   3.3754      2.14995547274   1.52138676379   20.0     3.34637156E15   2.02095814438E21        1.65583417416E-6  
  65.9039879691   26.84053        0.25196     2.02722864703   3.07151046051     20.0   2.49793144E14   1.90559492821E21   1.31084072645E-7   3.188       2.06716802722   1.51787267642   20.0     3.1605832E15    1.94313794559E21        1.62653568017E-6  
  65.9039879691   26.8509466667   0.29216     1.6255637372    2.60300987819     23.0   2.89647424E14   1.52802991297E21   1.89556121606E-7   2.498       1.47181699647   1.50139986114   23.0     2.4765172E15    1.38350797668E21        1.79002740984E-6  
  65.9039879691   26.8613633333   0.3155      1.2056254428    1.89961488906     21.0   3.127867E14     1.13328791623E21   2.75999325078E-7   1.7442      1.13360697965   1.49123213528   21.0     1.72919988E15   1.06559056087E21        1.62276200963E-6  
  65.9039879691   26.87178        0.31887     0.895432346429  1.11396932522     21.0   3.16127718E14   8.41706405644E20   3.75579555865E-7   0.81349     0.895465111413  1.47882215461   21.0     8.06493986E14   8.41737204728E20        9.58130377831E-7  
  65.9157445657   26.5801133333   0.31608     3.09307594711   2.77774454364     15.0   3.13361712E14   2.90749139029E21   1.07777348214E-7   3.9203      2.99270106026   1.49551366383   15.0     3.88658542E15   2.81313899665E21        1.38158314418E-6  
  65.9157445657   26.59053        0.56049     3.44676689143   2.44732071662     15.0   5.55669786E14   3.23996087795E21   1.71505091244E-7   4.3856      3.26526255183   1.47687848351   14.0     4.34788384E15   3.06934679872E21        1.416550206E-6    
  65.9157445657   26.6009466667   0.95136     3.79326676674   2.09629439911     13.0   9.43178304E14   3.56567076074E21   2.64516374979E-7   5.1122      3.70115126322   1.45356211435   10.0     5.06823508E15   3.47908218743E21        1.45677359917E-6  
  65.9157445657   26.6113633333   1.1447      3.78771222153   1.90470993418     14.0   1.13485558E15   3.56044948824E21   3.18739413029E-7   5.722       3.64259268398   1.46760079727   13.0     5.6727908E15    3.42403712294E21        1.65675505151E-6  
  65.9157445657   26.62178        1.2259      3.74780039874   1.87566800222     15.0   1.21535726E15   3.52293237482E21   3.44984555675E-7   5.9155      3.6934329589    1.49015842964   14.0     5.8646267E15    3.47182698137E21        1.68920477071E-6  
  65.9157445657   26.6321966667   1.1653      3.79030116865   1.8738909257      16.0   1.15527842E15   3.56288309853E21   3.24253810201E-7   5.4477      3.813196757     1.51369018007   16.0     5.40084978E15   3.58440495158E21        1.50676328511E-6  
  65.9157445657   26.6426133333   1.0235      4.11316765502   1.91164156521     15.0   1.0146979E15    3.86637759572E21   2.62441490744E-7   4.8772      4.31428243315   1.53929966717   13.0     4.83525608E15   4.05542548716E21        1.19229316266E-6  
  65.9157445657   26.65303        1.0033      4.57934541324   1.96801320298     14.0   9.9467162E14    4.30458468845E21   2.3107261025E-7    4.6717      4.84192057358   1.54806817895   14.0     4.63152338E15   4.55140533916E21        1.01760292368E-6  
  65.9157445657   26.6634466667   0.99184     5.38219324784   2.02012955838     15.0   9.83310176E14   5.05926165297E21   1.94358434777E-7   4.4899      5.53667872613   1.56019089852   15.0     4.45128686E15   5.20447800256E21        8.55280175612E-7  
  65.9157445657   26.6738633333   0.99708     6.29969322226   1.99271768394     15.0   9.88505112E14   5.92171162893E21   1.6692895128E-7    4.713       6.27790103422   1.56684326198   15.0     4.6724682E15    5.90122697217E21        7.91779103233E-7  
  65.9157445657   26.68428        0.99641     7.19224759228   1.89439320059     14.0   9.87840874E14   6.76071273675E21   1.46114901263E-7   4.9287      7.51448135322   1.56492191062   14.0     4.88631318E15   7.06361247203E21        6.9175838841E-7   
  65.9157445657   26.6946966667   1.0417      7.93212174487   1.75483284254     12.0   1.03274138E15   7.45619444018E21   1.38507839124E-7   5.0871      7.98838112396   1.557302836     12.0     5.04335094E15   7.50907825652E21        6.71633823448E-7  
  65.9157445657   26.7051133333   1.0262      8.05158402964   1.7484386283      10.0   1.01737468E15   7.56848898787E21   1.34422429844E-7   5.3431      7.97838858921   1.53550311423   11.0     5.29714934E15   7.49968527386E21        7.06316218157E-7  
  65.9157445657   26.71553        1.1876      7.94727027685   1.81577583443     8.0    1.17738664E15   7.47043406024E21   1.57606188677E-7   5.6371      7.90036814255   1.51013139883   9.0      5.58862094E15   7.426346054E21          7.52539795394E-7  
  65.9157445657   26.7259466667   1.1062      7.33116784268   1.92846640219     6.0    1.09668668E15   6.89129777212E21   1.59140805733E-7   4.8776      6.85814656091   1.48646804381   7.0      4.83565264E15   6.44665776725E21        7.50102272306E-7  
  65.9157445657   26.7363633333   0.99064     6.32168706472   2.05134448812     5.0    9.82120496E14   5.94238584084E21   1.65273767525E-7   4.683       6.10041916735   1.47526513149   6.0      4.6427262E15    5.73439401731E21        8.09628041949E-7  
  65.9157445657   26.74678        0.87665     4.56090096733   2.01340631809     7.0    8.6911081E14    4.28724690929E21   2.02720027185E-7   4.2734      4.66695798483   1.46109233208   8.0      4.23664876E15   4.38694050574E21        9.65741102359E-7  
  65.9157445657   26.7571966667   0.64259     2.59080612063   1.19369430256     11.0   6.37063726E14   2.4353577534E21    2.61589380497E-7   4.0014      2.92976038107   1.47865818096   11.0     3.96698796E15   2.75397475821E21        1.44045908488E-6  
  65.9157445657   26.7676133333   0.46178     1.99788882803   0.647797837244    12.0   4.57808692E14   1.87801549834E21   2.43772584626E-7   3.3192      1.90255001048   1.48367403361   12.0     3.29065488E15   1.78839700985E21        1.84000245017E-6  
  65.9157445657   26.77803        0.3712      1.73580083663   0.341063308207    13.0   3.6800768E14    1.63165278643E21   2.25542886979E-7   2.8864      1.69971893063   1.48047767358   14.0     2.86157696E15   1.59773579479E21        1.79102012319E-6  
  65.9157445657   26.7884466667   0.29181     1.64809532152   0.245611467488    14.0   2.89300434E14   1.54920960222E21   1.86740666715E-7   3.0442      1.59373805963   1.48320729829   14.0     3.01801988E15   1.49811377605E21        2.01454651058E-6  
  65.9157445657   26.7988633333   0.28491     1.84052341917   0.495533211458    18.0   2.82459774E14   1.73009201402E21   1.63262862155E-7   3.4139      1.76703407719   1.49320270369   18.0     3.38454046E15   1.66101203256E21        2.03763753281E-6  
  65.9157445657   26.80928        0.29036     1.9953957345    1.03087039732     20.0   2.87862904E14   1.87567199043E21   1.53471878596E-7   3.4567      2.03104549141   1.5042281267    21.0     3.42697238E15   1.90918276193E21        1.79499440721E-6  
  65.9157445657   26.8196966667   0.17565     2.1367568501    1.82784489042     23.0   1.7413941E14    2.00855143909E21   8.66990043724E-8   3.6126      2.13000972119   1.5132812578    23.0     3.58153164E15   2.0022091379199999E21   1.78878997812E-6  
  65.9157445657   26.8301133333   0.12579     2.1476337619    2.51149147939     23.0   1.24708206E14   2.01877573618E21   6.17741751918E-8   3.4263      2.13312023854   1.51874477319   23.0     3.39683382E15   2.00513302423E21        1.69406906123E-6  
  65.9157445657   26.84053        0.15873     2.00137359023   3.03010553083     22.0   1.57364922E14   1.88129117482E21   8.36472971896E-8   2.7782      2.04516703655   1.51807597522   23.0     2.75430748E15   1.92245701436E21        1.43270172463E-6  
  65.9157445657   26.8509466667   0.29709     1.63042442062   2.47751604204     24.0   2.94535026E14   1.53259895538E21   1.92180103585E-7   2.0716      1.49218203076   1.5104354452    25.0     2.05378424E15   1.40265110891E21        1.46421603131E-6  
  65.9157445657   26.8613633333   0.32483     1.22476495796   1.75482616846     23.0   3.22036462E14   1.15127906049E21   2.79720593427E-7   1.4648      1.16242089614   1.50499320054   23.0     1.45220272E15   1.09267564237E21        1.32903367082E-6  
  65.9157445657   26.87178        0.25203     0.941724997274  1.08500146343     23.0   2.49862542E14   8.85221497437E20   2.82259912037E-7   0.53926     0.939916762707  1.49473723311   23.0     5.34622364E14   8.83521756944E20        6.05103790368E-7  
  65.9275011622   26.5801133333   0.33873     4.11090332762   3.01455127771     19.0   3.35816922E14   3.86424912796E21   8.69035382761E-8   4.2494      4.38625202415   1.51494996533   20.0     4.21285516E15   4.1230769027E21         1.02177457744E-6  
  65.9275011622   26.59053        0.59579     4.67154072051   2.58509963589     20.0   5.90666206E14   4.39124827728E21   1.34509863415E-7   4.4869      4.93098972745   1.50539192988   21.0     4.44831266E15   4.6351303438E21         9.59695268538E-7  
  65.9275011622   26.6009466667   0.97301     5.05097301042   2.16973081961     20.0   9.64642114E14   4.74791462979E21   2.03171747855E-7   4.9005      5.44217613286   1.49177100018   18.0     4.8583557E15    5.11564556489E21        9.49705298848E-7  
  65.9275011622   26.6113633333   1.1661      4.84440881818   2.01853940519     19.0   1.15607154E15   4.55374428909E21   2.53872740015E-7   5.2717      5.07757195574   1.4931655603    19.0     5.22636338E15   4.7729176384E21         1.09500388985E-6  
  65.9275011622   26.62178        1.1622      4.3970738942    1.94577241582     20.0   1.15220508E15   4.13324946055E21   2.78764950192E-7   5.004       4.61963888739   1.49154727853   19.0     4.9609656E15    4.34246055415E21        1.14243193188E-6  
  65.9275011622   26.6321966667   0.95875     4.06006069365   1.87057609968     21.0   9.5050475E14    3.81645705203E21   2.49054224125E-7   5.1831      4.24886179912   1.49555459134   21.0     5.13852534E15   3.99393009117E21        1.28658369643E-6  
  65.9275011622   26.6426133333   0.82467     4.02915892025   1.83456843153     18.0   8.17577838E14   3.78740938503E21   2.15867300015E-7   4.9714      4.00583102895   1.49649824787   16.0     4.92864596E15   3.76548116721E21        1.30890203433E-6  
  65.9275011622   26.65303        0.89488     4.2991808285    1.85853930782     17.0   8.87184032E14   4.04122997879E21   2.19533171004E-7   4.8439      4.32890859599   1.50095777423   16.0     4.80224246E15   4.06917408023E21        1.18015163896E-6  
  65.9275011622   26.6634466667   0.95095     4.95608356254   1.91275308428     17.0   9.4277183E14    4.65871854879E21   2.02367200364E-7   4.8605      4.8501385665    1.51100279944   16.0     4.8186997E15    4.55913025251E21        1.0569339837E-6   
  65.9275011622   26.6738633333   0.98044     5.82487088198   1.92153181188     16.0   9.72008216E14   5.47537862906E21   1.77523470403E-7   4.9672      5.53936600342   1.51714205239   15.0     4.92448208E15   5.20700404322E21        9.45741935118E-7  
  65.9275011622   26.68428        1.1238      6.77287722334   1.87723639545     14.0   1.11413532E15   6.36650458994E21   1.74999531417E-7   5.0137      6.96354627285   1.52431416703   14.0     4.97058218E15   6.54573349648E21        7.59362137593E-7  
  65.9275011622   26.6946966667   1.2666      7.73552951885   1.75593763552     13.0   1.25570724E15   7.27139774772E21   1.72691315146E-7   5.2108      7.77530444667   1.52061262525   12.0     5.16598712E15   7.30878617987E21        7.06818751139E-7  
  65.9275011622   26.7051133333   1.2484      8.09749658328   1.7456588217      12.0   1.23766376E15   7.61164678828E21   1.62601312755E-7   5.4092      8.10947197818   1.5055041989    12.0     5.36268088E15   7.62290365949E21        7.0349582253E-7   
  65.9275011622   26.71553        1.3647      8.05920534536   1.87468740944     9.0    1.35296358E15   7.57565302464E21   1.78593657286E-7   5.5293      8.17614446888   1.48134990641   9.0      5.48174802E15   7.68557580075E21        7.13251441677E-7  
  65.9275011622   26.7259466667   1.28        7.31114343289   2.04447745627     8.0    1.268992E15     6.87247482692E21   1.84648475543E-7   4.7101      6.77399474092   1.47629796957   9.0      4.66959314E15   6.36755505646E21        7.33341619914E-7  
  65.9275011622   26.7363633333   1.1615      6.10777913512   2.19129485392     9.0    1.1515111E15    5.74131238702E21   2.00565832754E-7   4.4895      5.7749113511    1.49144447446   9.0      4.4508903E15    5.42841667004E21        8.1992421926E-7   
  65.9275011622   26.74678        0.93989     4.66193083192   2.12173629338     10.0   9.31806946E14   4.382214982E21     2.12633782192E-7   3.9904      4.63550065748   1.50544397623   10.0     3.95608256E15   4.35737061803E21        9.07905915469E-7  
  65.9275011622   26.7571966667   0.62626     3.01324740907   1.07789033205     13.0   6.20874164E14   2.83245256452E21   2.19200198364E-7   3.3242      3.23827795125   1.53094474673   13.0     3.29561188E15   3.04398127418E21        1.08266496511E-6  
  65.9275011622   26.7676133333   0.46759     2.42959372868   0.33560690111     15.0   4.63568726E14   2.28381810496E21   2.02979705343E-7   2.8422      2.4347228332    1.52520121436   15.0     2.81775708E15   2.28863946321E21        1.23119308449E-6  
  65.9275011622   26.77803        0.36621     1.99578003129   -0.177684966989   15.0   3.63060594E14   1.87603322941E21   1.93525673377E-7   2.677       2.14383274586   1.51094558893   16.0     2.6539778E15    2.01520278111E21        1.3169780356E-6   
  65.9275011622   26.7884466667   0.24224     1.83625227823   -0.413913070248   16.0   2.40156736E14   1.72607714153E21   1.39134416546E-7   3.1827      2.00951337342   1.50035077772   17.0     3.15532878E15   1.88894257102E21        1.67042070437E-6  
  65.9275011622   26.7988633333   0.28181     1.88701964997   -0.167337920061   20.0   2.79386434E14   1.77379847098E21   1.57507427462E-7   3.5352      1.99556873762   1.49894920228   21.0     3.50479728E15   1.87583461336E21        1.86839354335E-6  
  65.9275011622   26.80928        0.36665     1.93988399467   0.477662998367    21.0   3.6349681E14    1.82349095499E21   1.99341164268E-7   3.5831      1.99624027083   1.49835691916   22.0     3.55228534E15   1.87646585458E21        1.8930721981E-6   
  65.9275011622   26.8196966667   0.24349     2.02778571503   1.39905091409     22.0   2.41395986E14   1.90611857213E21   1.26642691346E-7   2.9247      2.01892178685   1.50775956414   23.0     2.89954758E15   1.89778647964E21        1.52785764422E-6  
  65.9275011622   26.8301133333   0.0922597   1.99895566944   2.20260327874     23.0   9.146626658E13  1.87901832927E21   4.86776872557E-8   1.8962      1.94678578435   1.51520180379   24.0     1.87989268E15   1.82997863729E21        1.02727575158E-6  
  65.9275011622   26.84053        0.10115     1.8482779622    2.80122235191     24.0   1.0028011E14    1.73738128447E21   5.77191149097E-8   1.3803      1.83143415423   1.51689015235   24.0     1.36842942E15   1.72154810498E21        7.94883056735E-7  
  65.9275011622   26.8509466667   0.24539     1.52304394389   2.27604886293     26.0   2.43279646E14   1.43166130726E21   1.69928211908E-7   0.51971     1.37302438596   1.52079518233   25.0     5.15240494E14   1.2906429228E21         3.99212272348E-7  
  65.9275011622   26.8613633333   0.12843     1.17550087774   1.74755865576     26.0   1.27325502E14   1.10497082507E21   1.15229741013E-7   0.14392     1.10681360164   1.52183295939   25.0     1.42682288E14   1.04040478554E21        1.37141130051E-7  
  65.9275011622   26.87178        -0.0132096  0.942032468326  1.2777153135      26.0   -1.309599744E13 8.85510520226E20   -1.47892059336E-8  0.17135     0.940382515203  1.51780034098   25.0     1.6987639E14    8.83959564291E20        1.92176652488E-7  
  65.9392577587   26.5801133333   0.40452     4.77310139518   2.90330910219     23.0   4.01041128E14   4.48671531147E21   8.93841262837E-8   4.4541      4.93260271833   1.51677197765   22.0     4.41579474E15   4.63664655523E21        9.52368201328E-7  
  65.9392577587   26.59053        0.70043     5.51569121329   2.4693371335      23.0   6.94406302E14   5.18474974049E21   1.33932462849E-7   4.7914      5.61070972732   1.51534676038   22.0     4.75019396E15   5.274067143680001E21    9.0066998212E-7   
  65.9392577587   26.6009466667   1.1003      5.93871017826   2.0739157134      22.0   1.09083742E15   5.58238756756E21   1.95406966428E-7   4.9716      6.14417430011   1.5083540139    18.0     4.92884424E15   5.7755238421E21         8.53402111176E-7  
  65.9392577587   26.6113633333   1.1663      5.64167506711   2.00140335936     19.0   1.15626982E15   5.30317456308E21   2.18033520535E-7   4.9445      5.72018245344   1.50412106428   19.0     4.9019773E15    5.37697150624E21        9.1166138677E-7   
  65.9392577587   26.62178        1.0321      5.00575795198   1.94580487294     19.0   1.02322394E15   4.70541247486E21   2.17456800114E-7   4.7873      5.17420051429   1.49572423998   19.0     4.74612922E15   4.86374848343E21        9.75817157521E-7  
  65.9392577587   26.6321966667   0.7888      4.45050582926   1.86376262084     20.0   7.8201632E14    4.18347547951E21   1.86929820392E-7   4.7155      4.6962002508    1.49283055315   21.0     4.6749467E15    4.41442823575E21        1.05901522243E-6  
  65.9392577587   26.6426133333   0.67324     4.2372629227    1.8027715291      17.0   6.67450136E14   3.98302714734E21   1.6757358444E-7    4.9866      4.33324950918   1.48556644045   17.0     4.94371524E15   4.07325453863E21        1.21370152371E-6  
  65.9392577587   26.65303        0.75076     4.40006733823   1.80667989213     16.0   7.44303464E14   4.13606329794E21   1.79954563164E-7   4.9264      4.61920817208   1.49051866756   18.0     4.88403296E15   4.34205568175E21        1.12482043483E-6  
  65.9392577587   26.6634466667   0.89076     4.95983114363   1.84597056918     17.0   8.83099464E14   4.66224127501E21   1.89415221545E-7   4.8176      5.05096601676   1.50027345643   18.0     4.77616864E15   4.74790805576E21        1.00595221809E-6  
  65.9392577587   26.6738633333   1.0314      5.7589494574    1.86171108351     16.0   1.02252996E15   5.41341248996E21   1.88888240439E-7   4.8308      5.67366950628   1.50814284866   17.0     4.78925512E15   5.3332493359E21         8.97999478059E-7  
  65.9392577587   26.68428        1.2545      6.64740521467   1.84435724957     15.0   1.2437113E15    6.24856090179E21   1.99039638014E-7   5.321       6.95015397976   1.52040135531   17.0     5.2752394E15    6.53314474097E21        8.07457910265E-7  
  65.9392577587   26.6946966667   1.4436      7.61141047737   1.75157284311     14.0   1.43118504E15   7.15472584873E21   2.00033526128E-7   5.173       7.69788668233   1.51828209445   14.0     5.1285122E15    7.23601348139E21        7.08748292577E-7  
  65.9392577587   26.7051133333   1.3582      8.01571306515   1.73999925237     14.0   1.34651948E15   7.53477028124E21   1.78707436291E-7   5.0831      7.91869441746   1.50242595345   15.0     5.03938534E15   7.44357275242E21        6.770116324E-7    
  65.9392577587   26.71553        1.348       7.8206552949    1.91837914188     11.0   1.3364072E15    7.35141597721E21   1.81789087183E-7   4.977       7.75775718601   1.47994675908   12.0     4.9341978E15    7.29229175485E21        6.76631978791E-7  
  65.9392577587   26.7259466667   1.2883      6.91599054576   2.08452487808     11.0   1.27722062E15   6.50103111302E21   1.96464314321E-7   4.581       6.12382038903   1.47503347361   14.0     4.5416034E15    5.75639116568E21        7.88967127021E-7  
  65.9392577587   26.7363633333   1.1114      5.69845813397   2.19218804666     12.0   1.10184196E15   5.35655064593E21   2.05699905188E-7   4.3151      5.15867992426   1.4922830374    13.0     4.27799014E15   4.8491591288E21         8.82212776766E-7  
  65.9392577587   26.74678        0.84732     4.52764336948   2.10587772769     12.0   8.40033048E14   4.25598476731E21   1.97376892524E-7   4.0307      4.31592669166   1.51338127505   14.0     3.99603598E15   4.05697109016E21        9.84980146812E-7  
  65.9392577587   26.7571966667   0.49148     3.30235633809   1.18429419635     15.0   4.87253272E14   3.1042149578E21    1.56965055134E-7   3.8816      3.33150163229   1.54201433699   16.0     3.84821824E15   3.13161153435E21        1.22883001221E-6  
  65.9392577587   26.7676133333   0.3571      2.85735068251   0.430105489137    15.0   3.5402894E14    2.68590964156E21   1.3180969848E-7    3.0715      2.7638080101    1.5418417773    16.0     3.0450851E15    2.59797952949E21        1.17209741857E-6  
  65.9392577587   26.77803        0.22549     2.46111692979   -0.266202884884   15.0   2.23550786E14   2.31344991401E21   9.66309167303E-8   3.1231      2.51288773111   1.52684142723   17.0     3.09624134E15   2.36211446724E21        1.31079225116E-6  
  65.9392577587   26.7884466667   0.0703874   2.28726000047   -0.714990212254   16.0   6.978206836E13  2.15002440045E21   3.24564076322E-8   3.2513      2.37972441366   1.51072470664   17.0     3.22333882E15   2.23694094884E21        1.44095838635E-6  
  65.9392577587   26.7988633333   0.11944     2.18356371043   -0.582273373721   20.0   1.18412816E14   2.0525498878E21    5.7690590959E-8    3.4957      2.27763428265   1.50201613015   20.0     3.46563698E15   2.1409762257E21         1.61871810551E-6  
  65.9392577587   26.80928        0.29216     2.06831697225   0.0651131433637   20.0   2.89647424E14   1.94421795391E21   1.48978885529E-7   3.1166      2.06108142894   1.4921921881    20.0     3.08979724E15   1.9374165432E21         1.59480275465E-6  
  65.9392577587   26.8196966667   0.28371     1.99738723671   0.963555446755    22.0   2.81270094E14   1.8775440025E21    1.49807457841E-7   2.2155      1.97585153468   1.50143311888   21.0     2.1964467E15    1.8573004426E21         1.18260172109E-6  
  65.9392577587   26.8301133333   0.0867908   1.83498083115   1.67658475494     25.0   8.604439912E13  1.72488198128E21   4.98842239955E-8   0.77798     1.79545503178   1.51070708105   24.0     7.71289372E14   1.68772772987E21        4.56998696145E-7  
  65.9392577587   26.84053        0.00205614  1.62113740868   2.12532049183     25.0   2.038457196E12  1.52386916416E21   1.33768517924E-9   0.38424     1.62181170934   1.51289052207   25.0     3.80935536E14   1.52450300678E21        2.49875227734E-7  
  65.9392577587   26.8509466667   0.14782     1.34773423563   1.62073341981     27.0   1.46548748E14   1.2668701815E21    1.15677794095E-7   0.40238     1.21505186364   1.51969103297   26.0     3.98919532E14   1.14214875182E21        3.49271083443E-7  
  65.9392577587   26.8613633333   -0.0556446  1.08738898807   1.32664028467     28.0   -5.516605644E13 1.02214564878E21   -5.39708372341E-8  0.0291244   1.01431335065   1.52183612986   26.0     2.887393016E13  9.53454549614E20        3.02834887847E-8  
  65.9392577587   26.87178        -0.25088    0.916618398729  1.12508163452     28.0   -2.48722432E14  8.61621294805E20   -2.88667925804E-7  -0.0881625  0.888570049805  1.52075415133   26.0     -8.74043025E13  8.35255846817E20        -1.0464374818E-7  
  65.9510143552   26.5801133333   0.47419     5.37621089554   2.59785343079     19.0   4.70111966E14   5.05363824181E21   9.30244595093E-8   5.2947      5.37594771711   1.51309435347   19.0     5.24916558E15   5.05339085408E21        1.0387412594E-6   
  65.9510143552   26.59053        0.84337     6.21663237237   2.19663257318     20.0   8.36117018E14   5.84363443003E21   1.4308167768E-7    5.5382      6.10061122345   1.51877514411   20.0     5.49057148E15   5.73457455005E21        9.5745053658E-7   
  65.9510143552   26.6009466667   1.2041      6.59925739308   1.87922548599     20.0   1.19374474E15   6.20330194949E21   1.92436987546E-7   5.1803      6.5429159455    1.51778157352   18.0     5.13574942E15   6.15034098877E21        8.3503490772E-7   
  65.9510143552   26.6113633333   1.162       6.2715395411    1.87692108486     19.0   1.1520068E15    5.89524716864E21   1.95412807478E-7   5.1146      6.1420477548    1.51031899342   19.0     5.07061444E15   5.77352488952E21        8.78252806913E-7  
  65.9510143552   26.62178        0.93922     5.59361317889   1.84560115072     20.0   9.31142708E14   5.25799638816E21   1.77090785018E-7   4.8599      5.59364327039   1.4974755084    20.0     4.81810486E15   5.25802467417E21        9.16333634506E-7  
  65.9510143552   26.6321966667   0.77241     5.05851868521   1.80590479829     23.0   7.65767274E14   4.75500756409E21   1.61044386087E-7   4.5857      5.1155669787    1.48931812691   22.0     4.54626298E15   4.80863295998E21        9.45437719585E-7  
  65.9510143552   26.6426133333   0.75155     4.85683994342   1.77416939106     22.0   7.4508667E14    4.56542954682E21   1.63201876704E-7   4.8891      4.85598703062   1.47940765702   21.0     4.84705374E15   4.56462780879E21        1.06187271844E-6  
  65.9510143552   26.65303        0.81479     5.04996392995   1.79093914381     20.0   8.07782806E14   4.74696609416E21   1.70168227448E-7   4.8253      5.16040789115   1.4871928881    21.0     4.78380242E15   4.85078341768E21        9.86191715459E-7  
  65.9510143552   26.6634466667   0.92492     5.54836079798   1.81279916039     21.0   9.16965688E14   5.2154591501E21    1.7581686705E-7    4.9126      5.54807668468   1.49821575291   21.0     4.87035164E15   5.2151920836E21         9.33877709953E-7  
  65.9510143552   26.6738633333   1.1052      6.22225058196   1.81428403967     19.0   1.09569528E15   5.84891554704E21   1.87333065624E-7   5.0479      6.10617503261   1.50973672492   19.0     5.00448806E15   5.73980453065E21        8.71891722667E-7  
  65.9510143552   26.68428        1.386       6.93204196413   1.80085740415     17.0   1.3740804E15    6.51611944629E21   2.10874034972E-7   5.1618      7.14155512209   1.52886024917   18.0     5.11740852E15   6.71306181476E21        7.6230618177E-7   
  65.9510143552   26.6946966667   1.5777      7.6411934089    1.73884547586     15.0   1.56413178E15   7.18272180437E21   2.17763101872E-7   4.8391      7.71578031271   1.52864927047   15.0     4.79748374E15   7.25283349395E21        6.61463377589E-7  
  65.9510143552   26.7051133333   1.4766      7.7540368692    1.9080327875      15.0   1.46390124E15   7.28879465705E21   2.00842705671E-7   4.6513      7.75416506728   1.51125232862   15.0     4.61129882E15   7.28891516325E21        6.32645423458E-7  
  65.9510143552   26.71553        1.3623      7.15819874899   2.25969540675     11.0   1.35058422E15   6.72870682405E21   2.0071973045E-7    4.5142      7.35746125019   1.48834892244   12.0     4.47537788E15   6.91601357518E21        6.47103686445E-7  
  65.9510143552   26.7259466667   1.2175      6.05972750579   2.43372828488     12.0   1.2070295E15    5.69614385544E21   2.11902917242E-7   4.6905      5.58719173846   1.47876522511   13.0     4.6501617E15    5.25196023415E21        8.85414491481E-7  
  65.9510143552   26.7363633333   1.0361      4.9141921175    2.41262490062     13.0   1.02718954E15   4.61934059045E21   2.22367136583E-7   4.1946      4.68360890191   1.49855276016   12.0     4.15852644E15   4.40259236779E21        9.44563132944E-7  
